HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
568.2806431545388,1591.195817463615,1901.2588072299416,6.020049844460553,9097.167365688794,1726.7757930988926
709.9056012420882,1598.0502188702349,3586.026401240885,6.054509970744527,10534.915596790992,537.7938372037838
883.2611526208725,1607.6731816268725,3042.6837750814184,4.698392881864967,11917.359905027135,50.072673251142106
1033.2134099213363,1611.1462919809298,5160.138942524686,4.788241110529908,12753.363132582188,16.020410922500176
1179.895620294111,1611.864963485163,4015.1713745832744,4.71586816660949,13516.357297748262,2.8535772766863325
1378.2129199409464,1617.047800142648,6819.236933208535,4.783417616850603,14246.484503816684,2.8612232473263233
1555.330029824317,1622.79948905331,5479.273664545359,4.762814970684031,14890.646032513443,16.11610568209179
1766.9239751871332,1626.41740927192,9127.456406463158,9.156575529301602,15055.19331685678,477.2162993491802
1051.317308004386,1621.2220086541558,7178.481052291721,4.784392614753752,14893.33723667902,5275.012444132023
878.1843108787782,1616.7065925636034,11331.60683211896,4.8427806392500585,15141.662413158865,5625.59256931557
544.471351318994,2848.1216731549152,5127.338046520948,4.7475763748743285,14524.58369366657,5381.8802712195275
362.06245063758684,4413.762344218281,4102.146762158556,4.81453744772337,12741.894634005743,4358.006923910949
246.33959560603256,6309.186052986694,2451.0095896895446,4.7300772575874745,11452.006539339662,3564.999847660623
176.41713629567676,6291.616725017214,4147.268779485708,7.501213116965606,10555.698979668783,2314.5699207971575
118.0021175947889,6271.943055856148,3000.036029447583,7.40074840691823,9646.301712636705,1757.7714885387802
43.818622343936525,6247.96399456951,3501.721066554138,12.76426241925301,8657.17889103459,1389.7167460537346
10.190039007539056,6212.629616707331,1898.4161752117802,7.578120656661008,8098.110187233281,1062.8602125638658
24.341402863446177,6196.2621038288935,2772.1816053128387,4.7258323998284055,8295.583927118414,1386.2999453806644
165.69174342267064,6235.915761620633,3647.5579809021856,4.652647076972866,9572.0872562202,1887.173952989345
689.1875538359202,4391.149321143,8648.302197721638,4.845243203318537,10041.984245904889,3305.012065047574
1175.1918391393815,1616.6164328988102,7223.576794110903,4.640139475982431,10208.848900453911,4576.213559708243
1318.3233480009987,1627.1331154876598,11812.759171072033,4.969280959109456,10960.107341645133,4177.885437724295
1875.48106746476,1632.3394287286565,9209.666604422788,4.686371516904777,11907.372850308697,3512.5238876132817
2058.64639305831,1636.5835092458456,14655.939285057335,9.338853199210632,12965.519887752054,2346.0728254229084
2351.159522292568,1641.8979500041976,11187.671681536121,4.892924249354179,14684.793692977679,1785.1924383142705
2589.3189579351524,1648.187270405886,17419.210345610187,4.877991205002378,16484.24408425268,555.4475615411696
2893.5582498941335,1655.8956644631594,12502.874088858684,6.173289209067388,18132.863510088544,51.66557399818612
3168.459260459297,1656.6326525341283,18560.949364736,6.219589534344946,18999.53748915123,16.506196421224736
3423.7232326178405,1661.0450922330815,13658.951211101843,6.307240678520324,19570.511938628733,2.9364193571213097
3665.32622954974,1667.0884312605565,20175.62635038516,6.145107096927414,19896.828599859386,2.942082458554431
3208.858041830056,1668.3812665809112,14804.163785182966,6.361745353666221,20065.66974287758,16.58520551481159
111642.29929597008,1712.8709840929484,21993.420641145713,11.225436274817904,20540.21408389305,496.07923715023634
20354.855105287457,1762.5598708071934,88202.08492291372,9.952655758317912,20012.621951146717,5440.898506754222
4317.561021775501,4965.229070723202,31563.47917607044,42.623081443206075,20146.59366966492,5735.0704109849175
1857.7318039978331,7231.525553675171,11855.627677071658,123.24779627290576,19507.83737499535,5466.481452060392
676.9924849016393,9199.51010830676,5334.989511187487,141.52031495364434,16451.664396006243,4483.88843551654
127.2369604453824,12493.355088769154,3271.881076769064,147.42575651639888,13922.43871264909,3646.659897648025
0.4694007725207211,13025.283484695281,2635.224923175929,203.84370312286995,12085.013307990002,2354.6158057143202
52.91706866256663,10116.528620559673,2686.3682110927875,288.6553017312042,10885.321460437888,1781.915505394985
188.90379499154704,12865.013832521796,1598.5479219248,261.2092825732026,10182.761582860856,1397.0520759343422
318.99751823462844,11885.22898443062,1636.4778329448945,111.87820077717801,10208.84436649115,1062.0948478304913
462.4787626408791,10629.965601245482,1913.044119883037,104.35132205084568,10317.230746349924,1380.4932668093497
628.1444220256623,7671.223930689792,2086.154841665875,172.8215942875396,10151.814493351992,1871.8578702212906
539.4544322680716,3257.56781987466,2295.2666624723315,68.65033573959879,9257.809033733362,3259.5521265302464
141.78086648661397,2272.134141989672,3344.1736905232833,48.7949729579555,8795.895318123108,4539.437728043828
83.86788290292252,2356.294523956532,3466.7247878950297,28.082056276880806,9012.03036884676,4176.542074141577
275.83333003341005,2361.7195187439293,4262.146475819384,33.955061543479104,9247.135378603665,3507.658160483952
355.3185026055533,1698.9103309082736,4341.493002506386,11.398905652373793,9572.527665438565,2336.7187803394727
570.3366606905025,1627.2651292190267,126.29270166161713,6.288357420776146,10341.950880355611,1754.6794246529191
715.7723254649219,1631.5644297103884,922.8355182670863,5.920886237696243,10961.530557739623,542.5375776750457
842.0261849097326,1631.380034992036,1743.5318048712222,6.188574149366886,11633.23975111107,50.56103311163135
955.8820092009371,1634.6203409027319,1981.942262335922,5.954497291916337,11829.052152940987,16.149505166206712
1057.7187399311997,1637.4515173686982,2572.6035524173276,6.2301533578799795,11844.91747917223,2.8692471206854533
1143.5783334625419,1637.6583965969012,2535.760808961441,5.949489094993507,11765.489258762513,2.87125454494756
